#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
5.342699,0.392433,13.954134,1.623044,1.623044,80.647084
5.150621,0.428816,14.159982,3.772850,3.772850,86.002417
5.924533,0.372141,14.222501,1.607703,1.607703,60.902026
7.023142,0.418414,14.650618,1.932442,1.932442,77.694482
16.986803,0.338095,17.204658,1.931039,1.931039,86.157794
5.736154,0.357026,14.925639,2.639652,2.639652,76.906591
5.231815,0.347031,15.222452,2.582425,2.582425,88.972851
5.657650,0.452893,14.537929,2.102064,2.102064,59.865191
6.310760,0.447372,14.646354,2.258863,2.258863,57.961808
5.187014,0.371251,22.900664,2.168944,2.168944,75.964979
5.439976,0.422262,14.926723,3.096360,3.096360,80.624417
5.339059,0.423346,13.686541,9.948317,9.948317,81.300098
6.677390,0.609010,14.120350,2.534432,2.534432,63.579324
5.563653,0.461035,22.966021,2.592372,2.592372,81.710039
5.490492,0.488768,14.037500,2.947107,2.947107,81.644985
5.374419,0.361253,13.706716,10.464087,10.464087,76.615439
5.778805,0.396940,14.353246,2.808981,2.808981,72.361157
6.091893,0.361443,13.931273,2.462864,2.462864,76.795288
7.393838,0.509259,14.423278,2.871066,2.871066,86.006465
11.534836,0.308847,18.943092,3.719472,3.719472,104.850810
6.007125,0.386197,16.594072,3.664180,3.664180,118.055406
5.657544,0.366523,13.901288,5.563744,5.563744,95.766871
7.820892,0.589527,16.889366,3.666197,3.666197,142.945510
5.544534,0.394135,24.274251,3.112233,3.112233,95.104535
5.867400,0.322950,15.384389,3.482537,3.482537,121.862006
5.939673,0.360258,14.389634,4.580458,4.580458,116.742427
5.901749,0.377120,15.960655,3.248477,3.248477,117.907991
7.926207,0.479663,15.332986,5.022172,5.022172,133.079707
6.122013,0.407425,25.700271,3.156794,3.156794,99.375058
5.549417,0.397763,14.242900,3.704551,3.704551,94.998044
5.813007,0.421761,14.426882,15.717785,15.717785,101.227752
5.513113,0.488068,24.559877,3.781303,3.781303,102.354083
7.280201,0.514879,19.803211,9.402429,9.402429,170.168603
8.586469,0.443263,21.207220,15.224805,15.224805,241.854173
10.521929,0.483825,22.020377,8.906685,8.906685,220.104950
11.748329,0.693493,37.614161,30.125651,30.125651,307.740675
20.491631,0.823621,29.680592,29.824605,29.824605,309.637519
8.374859,0.382092,19.945844,1.970134,1.970134,267.537414
8.448493,0.450694,21.457568,9.214483,9.214483,237.031902
8.222634,0.437419,19.016197,31.960922,31.960922,334.104654
9.121907,0.586370,24.941204,7.690927,7.690927,280.716034
11.603747,0.707022,22.426642,10.904215,10.904215,291.494278
8.116731,0.478935,20.901962,14.795800,14.795800,301.749283
11.259175,0.459980,21.692760,6.428758,6.428758,328.907482
10.512090,0.479434,23.140620,7.558315,7.558315,384.830577
9.982580,0.421853,23.739790,2.030765,2.030765,285.555471
11.840238,0.415059,30.289900,23.602152,23.602152,362.537722
10.307423,0.508371,24.731530,3.607618,3.607618,299.251430
11.469492,0.564158,40.428331,5.062344,5.062344,209.701372
10.487823,0.342905,25.613408,15.452647,15.452647,233.039982
13.950730,0.553593,28.945030,0.000000,0.000000,43.450128
11.398837,0.414059,25.837325,20.311143,20.311143,226.778755
13.880343,0.391433,28.590886,23.427466,23.427466,274.730580
15.131276,0.467340,33.861441,8.959008,8.959008,202.891939
13.652512,0.332662,33.115514,13.864005,13.864005,283.791761
14.663363,0.314542,29.638794,2.333068,2.333068,211.650847
11.365284,0.284199,27.111872,4.029090,4.029090,236.492930
10.471164,0.274625,30.446857,14.919906,14.919906,213.778057
14.190438,0.360612,37.032969,4.380865,4.380865,334.508703
10.715029,0.311044,26.792364,4.342073,4.342073,330.513027
11.516435,0.320358,26.994737,8.005173,8.005173,327.385407
16.206379,0.557474,25.347002,9.382147,9.382147,399.302194
10.857767,0.415002,24.193767,14.131379,14.131379,411.858962
9.787932,0.487181,27.284301,7.535424,7.535424,426.658771
11.415164,0.409404,24.465472,8.735827,8.735827,362.174782
8.802623,0.393344,19.665733,10.017942,10.017942,330.922546
8.500692,0.421417,33.240148,7.204393,7.204393,309.074807
12.266100,0.440518,22.465599,17.435383,17.435383,320.082305
8.360680,0.440578,20.304380,6.997213,6.997213,295.856669
11.367680,0.445918,19.885150,7.194227,7.194227,285.152681
8.485882,0.416208,19.948516,13.524433,13.524433,281.251515
8.723539,0.494924,32.105503,11.493694,11.493694,242.701086
8.981665,0.388067,20.177163,16.994203,16.994203,303.377926
7.793236,0.453427,18.490916,8.299588,8.299588,202.143198
8.761807,0.376790,16.530140,8.997268,8.997268,169.605364
9.880688,0.412347,18.859127,12.525952,12.525952,174.146310
13.058540,0.388076,23.276052,22.808372,22.808372,275.186625
7.615988,0.501813,20.788354,16.738425,16.738425,219.772911
7.665642,0.423853,16.805268,11.096548,11.096548,263.033473
8.690656,0.403708,29.100568,5.181019,5.181019,255.671808
8.113199,0.377903,16.890059,9.087011,9.087011,158.034569
8.573172,0.336111,18.377311,1.888216,1.888216,130.357640
8.451934,0.303591,20.742023,23.059606,23.059606,82.472435
9.424652,0.295276,19.588062,6.200729,6.200729,289.074197
8.221262,0.278900,32.973806,16.860508,16.860508,327.232983
7.808531,0.361878,38.043081,6.189242,6.189242,360.929834
8.961158,0.503678,24.889802,15.862575,15.862575,334.454450
10.836851,0.403192,27.901834,7.019122,7.019122,320.753223
9.478429,0.471788,21.476811,19.337834,19.337834,349.586688
12.163349,0.664440,23.828831,2.158508,2.158508,159.717291
